#group,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,sensor,status
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:40Z,16.789,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:50Z,16.72828571,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:10Z,16.88028571,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:20Z,16.729,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:30Z,16.70455,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:40Z,16.73825,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,16.64166667,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,16.91,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:10Z,16.77944444,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:20Z,16.8485,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:30Z,16.77105556,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:40Z,16.56675,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:50Z,16.67813333,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:00Z,16.61168421,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:10Z,16.75677778,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:20Z,16.365,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:30Z,16.76177778,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:00Z,16.660625,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:10Z,16.738375,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:20Z,16.76433333,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:30Z,16.7484375,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:10Z,16.75807143,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:30Z,16.75275,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:40Z,16.643125,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,16.73014286,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:00Z,16.478,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:10Z,16.63373684,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:20Z,16.75333333,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:30Z,16.699,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:50Z,16.73091667,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:48:00Z,16.3995,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:10Z,16.707,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,16.616,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,16.68177778,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:40Z,16.753,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:50Z,16.5495,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:10Z,16.839,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,17,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:20Z,16.575,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,WARNING
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:30Z,538.1473333,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:40Z,539.5019231,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,540.388,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:00Z,537.5476471,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:10Z,541.3687368,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:20Z,542.1436667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:30Z,541.6393333,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:40Z,537.64575,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:50Z,538.5954,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:00Z,539.9950667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:10Z,540.1844,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:20Z,538.971375,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:40Z,538.6554667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:50Z,536.718,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:40Z,540.0333636,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,545.174,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,538.376375,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:10Z,539.3086364,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,18,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:20Z,538.8173333,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,CRITICAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:40Z,540.4395,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:50Z,538.9848947,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:00Z,535.1773333,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:10Z,537.90825,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:20Z,540.0140667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:00Z,543.428,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:10Z,540.4354,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:20Z,539.1025263,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:30Z,541.5708,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:40Z,538.69325,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,540.3067,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:00Z,541.2055,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:20Z,537.5900909,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:30Z,540.86,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:40Z,537.88425,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:50Z,540.4667778,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:00Z,537.6165,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:10Z,539.518,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:20Z,539.5468182,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:30Z,541.2911579,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:40Z,539.5156667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:50Z,541.4496429,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:00Z,536.5243077,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:20Z,538.359625,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:30Z,540.047,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:40Z,538.5805263,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:50Z,539.605,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:10Z,541.0455714,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:20Z,539.1460526,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:30Z,539.4423,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:40Z,540.252375,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,539.6541667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,540.025,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:10Z,541.0526667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:20Z,545.858,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:30Z,541.5608333,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:40Z,542.30525,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:50Z,538.5844667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:00Z,541.4897368,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:10Z,540.7007,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:20Z,542.369,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,19,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:30Z,540.2679231,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,NORMAL
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:00Z,538.2855,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:10Z,539.342625,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:20Z,538.444,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:30Z,540.5589375,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:10Z,539.9557857,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:30Z,539.9455,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:40Z,540.2939375,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,536.4531429,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:00Z,540.4195,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:10Z,538.0192105,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:20Z,542.5793333,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:30Z,539.1387,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:50Z,540.3325833,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:48:00Z,539.0445,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:10Z,541.097,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,542.0784167,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,538.5,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:40Z,542.8305,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:50Z,543.44175,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:10Z,537.1426667,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,20,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:20Z,538.993,value,boiler_sensors,BOILER_001,main_steam_temp_boiler,WARNING
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:30Z,4.064,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:40Z,4.007307692,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,3.897,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:00Z,3.956764706,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:10Z,4.036842105,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:20Z,4.099,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:30Z,4.051888889,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:40Z,3.9579375,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:50Z,3.9173,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:00Z,3.942533333,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:10Z,4.019133333,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:20Z,4.082875,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:40Z,4.0072,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:50Z,3.966,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:40Z,3.909454545,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,3.845,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,4.002375,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:10Z,4.063272727,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,21,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:20Z,4.075444444,value,boiler_sensors,BOILER_001,oxygen_level,CRITICAL
,,22,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:40Z,4.0015,value,boiler_sensors,BOILER_001,oxygen_level,NORMAL
,,22,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:50Z,3.919526316,value,boiler_sensors,BOILER_001,oxygen_level,NORMAL
,,22,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:00Z,3.915333333,value,boiler_sensors,BOILER_001,oxygen_level,NORMAL
,,22,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:10Z,4.359833333,value,boiler_sensors,BOILER_001,oxygen_level,NORMAL
